Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,
p011,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2688,2,,,
p011,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p011,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2688,2,,,
p012,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA882,2,,,
p012,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p012,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA882,2,,,
p013,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2647,2,,,
p013,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p013,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2647,2,,,
p014,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2689,2,,,
p014,B07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p014,B08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p014,B09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p014,B10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p014,B11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p014,B12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2689,2,,,
p015,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,ECA2690,2,,,
p015,B08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,2,,,
p015,B09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,2,,,
p015,B10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,2,,,
p015,B11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,2,,,
p015,B12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,ECA2690,2,,,
p016,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2502,2,,,
p016,D01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p016,D12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2502,2,,,
p017,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,PHX2481,2,,,
p017,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p017,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,PHX2481,2,,,
p018,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,B12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,2,,,
p018,G01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,G12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H01,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H02,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H03,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H04,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H05,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H06,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H07,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H08,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H09,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H10,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H11,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p018,H12,48h,10,,DMSO,1,ivermectin_50,0.5,,see notion,N2,2,,,
p001,A01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,A12,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B01,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B02,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B03,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B04,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B05,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B06,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B07,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B08,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B09,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B10,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
p001,B11,48h,10,,DMSO,1,ivermectin_50,0,,see notion,N2,3,,,
